X, Y, label, Band_1, Band_2, Band_3, Band_4, Band_5, Band_6, Band_7, NDVI, NDWI, 
507550.7, 2330209.0, forest, 407.0, 2986.5, 224.0, 551.5, 2726.0, 1960.0, 863.0, 0.76, -0.688, 
576507.1, 2278570.0, forest, 317.0, 2931.0, 169.0, 465.0, 2623.0, 1163.0, 478.0, 0.805, -0.726, 
525522.1, 2327639.0, forest, 386.0, 2980.0, 215.0, 523.0, 2774.0, 1678.5, 638.0, 0.771, -0.701, 
494345.3, 2331195.0, forest, 300.5, 2845.0, 232.0, 463.5, 2740.5, 1481.0, 782.0, 0.809, -0.72, 
545217.0, 2320355.0, forest, 403.5, 2772.5, 250.5, 505.5, 2525.5, 1455.0, 658.5, 0.746, -0.692, 
494394.2, 2359244.0, forest, 501.0, 3104.0, 393.0, 643.0, 2871.0, 2072.0, 929.0, 0.722, -0.657, 
492458.3, 2367064.0, forest, 256.0, 2793.5, 254.0, 408.5, 2620.5, 1455.0, 521.5, 0.832, -0.745, 
498595.7, 2334364.0, forest, 429.0, 3079.0, 301.0, 618.0, 2945.0, 1832.0, 902.0, 0.755, -0.666, 
496805.9, 2345258.0, forest, 506.0, 3402.0, 342.0, 723.0, 3323.0, 2403.0, 977.0, 0.741, -0.649, 
515565.9, 2350498.0, forest, 390.0, 3069.0, 228.0, 550.0, 2837.0, 1444.0, 649.0, 0.775, -0.696, 
522654.6, 2383046.0, forest, 405.0, 2753.0, 252.0, 505.0, 2465.0, 1369.0, 606.0, 0.744, -0.69, 
508991.2, 2321930.0, forest, 296.0, 3280.0, 151.0, 495.0, 3153.0, 1912.5, 919.0, 0.834, -0.738, 
524539.7, 2331864.0, forest, 316.0, 2717.0, 196.0, 482.0, 2396.0, 1301.5, 561.0, 0.792, -0.699, 
503297.3, 2385991.0, forest, 512.0, 2918.0, 295.0, 563.0, 2693.0, 1483.0, 681.0, 0.701, -0.677, 
496761.5, 2332471.0, forest, 383.5, 3047.0, 290.0, 539.0, 3238.0, 2233.0, 894.5, 0.776, -0.699, 
489185.4, 2365499.0, forest, 363.0, 3425.5, 273.5, 537.0, 3432.5, 1989.0, 977.5, 0.808, -0.729, 
498626.5, 2333198.0, forest, 411.0, 3215.5, 284.5, 593.5, 3173.5, 2198.0, 877.0, 0.773, -0.688, 
501580.6, 2359742.0, forest, 505.0, 2831.0, 298.0, 625.0, 2503.0, 1889.0, 904.0, 0.697, -0.638, 
505001.7, 2339811.0, forest, 432.0, 3290.5, 242.0, 601.0, 3174.5, 2280.0, 996.5, 0.768, -0.691, 
492954.9, 2376162.0, forest, 527.0, 2618.0, 379.0, 610.0, 2398.0, 1641.5, 824.0, 0.665, -0.622, 
554721.1, 2314440.0, forest, 315.0, 2761.0, 168.0, 458.0, 2667.0, 1811.5, 638.0, 0.795, -0.715, 
586999.6, 2355473.0, forest, 492.5, 2464.0, 298.5, 631.5, 2533.5, 1843.0, 883.5, 0.667, -0.592, 
495958.7, 2347215.0, forest, 433.0, 3043.5, 334.0, 690.0, 2983.0, 2155.0, 1029.5, 0.751, -0.63, 
501383.1, 2362622.0, forest, 300.0, 2850.0, 179.0, 404.0, 2441.0, 1297.0, 585.0, 0.81, -0.752, 
508104.4, 2381170.0, forest, 565.0, 2658.0, 389.0, 676.0, 2198.0, 1664.0, 796.0, 0.649, -0.594, 
488451.5, 2346692.0, forest, 490.0, 2959.0, 354.0, 605.0, 2826.0, 1759.5, 844.0, 0.716, -0.66, 
559107.6, 2301720.0, forest, 306.0, 2829.0, 150.0, 411.0, 2659.0, 1499.0, 576.0, 0.805, -0.746, 
500407.9, 2333467.0, forest, 508.0, 2922.0, 285.0, 628.0, 2787.0, 2218.0, 986.0, 0.704, -0.646, 
494245.8, 2379142.0, forest, 368.0, 2747.0, 282.0, 511.0, 2324.5, 1873.5, 630.0, 0.764, -0.686, 
511268.3, 2359174.0, forest, 444.0, 3000.0, 261.0, 578.5, 2792.0, 1711.0, 747.5, 0.742, -0.677, 
510234.7, 2381988.0, forest, 493.0, 3038.0, 339.0, 614.0, 2562.5, 1868.0, 663.0, 0.721, -0.664, 
521301.4, 2390000.0, forest, 601.0, 2601.0, 394.0, 671.0, 2244.0, 1434.0, 678.0, 0.625, -0.59, 
522474.9, 2329382.0, forest, 256.0, 3213.0, 126.0, 442.0, 2895.0, 1480.0, 749.0, 0.852, -0.758, 
501458.5, 2329959.0, forest, 315.5, 2960.0, 174.5, 461.0, 2982.0, 1716.0, 819.0, 0.807, -0.73, 
510713.3, 2356464.0, forest, 480.0, 2782.0, 271.0, 636.0, 2611.0, 1746.0, 897.0, 0.706, -0.628, 
494962.5, 2330134.0, forest, 366.0, 2929.0, 266.0, 512.0, 2609.0, 1753.5, 655.0, 0.778, -0.702, 
511608.8, 2327653.0, forest, 231.0, 3023.0, 124.0, 441.0, 2975.0, 1994.0, 769.0, 0.858, -0.745, 
494552.6, 2389450.0, forest, 583.0, 2510.0, 377.0, 659.0, 2145.0, 1735.0, 800.0, 0.623, -0.584, 
516608.8, 2371802.0, forest, 517.5, 2802.5, 301.0, 605.5, 2437.0, 1487.0, 758.5, 0.688, -0.645, 
487003.0, 2339590.0, forest, 289.5, 2896.5, 204.5, 470.0, 2883.0, 1896.0, 673.0, 0.818, -0.721, 
514116.4, 2383240.0, forest, 454.0, 3172.0, 339.0, 593.0, 2798.0, 1599.0, 785.0, 0.75, -0.685, 
509723.4, 2356080.0, forest, 328.0, 2811.0, 197.0, 482.0, 2385.0, 1427.0, 609.0, 0.791, -0.707, 
521356.9, 2387141.0, forest, 637.5, 2680.5, 391.5, 725.0, 2511.5, 1655.5, 750.5, 0.616, -0.574, 
513207.7, 2354979.0, forest, 462.0, 3125.0, 269.0, 601.0, 2898.0, 1926.0, 773.0, 0.742, -0.677, 
500698.7, 2328018.0, forest, 200.5, 2406.0, 100.5, 325.0, 2140.5, 1245.0, 487.5, 0.846, -0.762, 
491991.4, 2360668.0, forest, 350.0, 3263.0, 304.0, 480.0, 2937.0, 2493.0, 705.0, 0.806, -0.744, 
495833.0, 2368546.0, forest, 282.0, 2944.5, 228.0, 416.0, 2606.0, 1577.0, 568.0, 0.825, -0.752, 
486104.5, 2342731.0, forest, 372.5, 2638.5, 261.0, 521.5, 2496.0, 1400.0, 720.5, 0.753, -0.67, 
497618.3, 2360497.0, forest, 447.5, 3255.5, 359.0, 565.5, 2952.5, 1836.0, 881.0, 0.758, -0.704, 
575749.3, 2280929.0, forest, 313.0, 2739.0, 170.0, 501.0, 2401.0, 1682.5, 589.0, 0.795, -0.691, 
525102.5, 2316755.0, forest, 387.0, 3062.0, 269.0, 552.0, 2733.0, 2005.0, 715.0, 0.776, -0.695, 
492941.9, 2340772.0, forest, 382.5, 2840.5, 273.5, 560.0, 2990.5, 1592.0, 929.0, 0.763, -0.671, 
493626.3, 2361418.0, forest, 376.0, 3395.0, 338.0, 542.0, 2912.0, 2144.5, 880.0, 0.801, -0.725, 
514226.5, 2357704.0, forest, 437.0, 2829.0, 269.0, 593.0, 2580.0, 1552.0, 810.0, 0.732, -0.653, 
525380.4, 2323563.0, forest, 538.0, 2978.0, 310.0, 656.0, 2817.0, 2007.5, 987.0, 0.694, -0.639, 
515044.5, 2388727.0, forest, 410.0, 2929.0, 272.0, 534.0, 2641.0, 1588.5, 714.0, 0.754, -0.692, 
579573.1, 2277046.0, forest, 318.0, 2344.0, 165.0, 506.0, 1967.0, 1335.5, 487.0, 0.761, -0.645, 
491802.3, 2351404.0, forest, 606.5, 2944.5, 456.5, 769.5, 2765.5, 2510.0, 1095.5, 0.658, -0.586, 
537197.2, 2359412.0, forest, 900.5, 2801.5, 513.5, 913.5, 2664.5, 2213.0, 1386.5, 0.514, -0.508, 
497842.2, 2349467.0, forest, 444.0, 2893.0, 353.0, 560.0, 2542.0, 1528.0, 567.0, 0.734, -0.676, 
486772.2, 2354656.0, forest, 496.0, 2858.0, 386.0, 691.0, 2926.0, 2099.0, 966.0, 0.704, -0.611, 
524138.6, 2329650.0, forest, 229.0, 3018.0, 125.0, 399.0, 2557.0, 1486.0, 725.0, 0.859, -0.766, 
515948.2, 2385878.0, forest, 409.0, 3034.5, 268.5, 514.0, 2522.5, 1501.0, 632.5, 0.762, -0.71, 
533286.9, 2326931.0, forest, 524.0, 3102.0, 324.0, 703.0, 3243.0, 2095.5, 1019.0, 0.711, -0.63, 
527514.1, 2344256.0, forest, 406.5, 2966.5, 235.0, 553.5, 2713.5, 1566.5, 766.0, 0.759, -0.686, 
506984.1, 2345951.0, forest, 464.0, 3176.0, 244.0, 599.0, 3089.0, 1926.0, 933.0, 0.745, -0.683, 
510284.8, 2332664.0, forest, 528.5, 3131.5, 279.5, 654.5, 3082.0, 2188.0, 1053.5, 0.711, -0.654, 
509619.8, 2331628.0, forest, 447.0, 3137.5, 228.0, 597.5, 3086.0, 1747.0, 954.0, 0.751, -0.68, 
505229.3, 2356224.0, forest, 496.5, 2909.0, 284.0, 611.0, 2641.0, 1786.5, 953.5, 0.708, -0.653, 
510719.8, 2369503.0, forest, 568.0, 2732.0, 344.0, 665.0, 2599.0, 1915.0, 869.0, 0.656, -0.608, 
526150.3, 2339448.0, forest, 343.0, 2827.5, 193.5, 503.5, 2545.5, 1307.0, 632.0, 0.784, -0.698, 
500148.5, 2374734.0, forest, 411.0, 2832.0, 255.0, 552.0, 2444.0, 1322.5, 567.0, 0.747, -0.674, 
507766.7, 2321471.0, forest, 263.0, 3124.0, 123.0, 459.0, 3254.0, 2042.5, 834.0, 0.845, -0.744, 
494616.1, 2388625.0, forest, 482.0, 2205.0, 348.0, 576.0, 1746.0, 1237.0, 602.0, 0.641, -0.586, 
492634.8, 2356437.0, forest, 387.0, 3577.0, 277.0, 545.0, 3132.0, 1667.0, 881.0, 0.805, -0.736, 
583484.5, 2339116.0, forest, 747.0, 2213.5, 447.0, 819.0, 2365.5, 1727.0, 1148.0, 0.495, -0.46, 
502778.8, 2366073.0, forest, 519.0, 3070.0, 272.5, 631.0, 2784.0, 1669.0, 964.0, 0.711, -0.659, 
579735.0, 2279102.0, forest, 610.5, 2171.0, 366.0, 709.0, 1883.0, 1364.0, 774.5, 0.561, -0.508, 
497985.1, 2383180.0, forest, 375.0, 2546.0, 276.0, 506.0, 2144.0, 1347.0, 567.0, 0.743, -0.668, 
505246.8, 2356112.0, forest, 510.0, 2855.0, 290.0, 636.0, 2604.0, 1790.0, 874.0, 0.697, -0.636, 
510792.4, 2369749.0, forest, 692.0, 2643.0, 379.0, 749.0, 2533.0, 1779.0, 936.0, 0.585, -0.558, 
521321.4, 2383452.0, forest, 457.0, 2800.0, 285.0, 558.0, 2439.0, 1562.0, 610.0, 0.719, -0.668, 
500386.7, 2362971.0, forest, 245.5, 2767.5, 133.0, 357.5, 2380.5, 1322.0, 505.0, 0.837, -0.771, 
524375.3, 2330634.0, forest, 262.0, 2811.0, 160.0, 416.0, 2484.0, 1274.0, 563.0, 0.829, -0.742, 
516672.0, 2342237.0, forest, 496.5, 3135.5, 311.5, 655.5, 2997.0, 2203.0, 914.5, 0.727, -0.654, 
510822.3, 2385555.0, forest, 460.0, 3034.0, 338.0, 577.5, 2733.5, 1571.0, 650.5, 0.737, -0.68, 
498024.5, 2391039.0, forest, 388.5, 2806.5, 260.5, 534.0, 2411.0, 1294.0, 587.0, 0.757, -0.68, 
545122.8, 2323466.0, forest, 382.5, 2920.0, 232.0, 574.0, 2820.5, 1961.5, 823.0, 0.768, -0.671, 
511014.5, 2322575.0, forest, 363.0, 3543.0, 174.5, 579.5, 3370.0, 2246.0, 976.5, 0.814, -0.719, 
526673.4, 2315706.0, forest, 432.0, 3090.0, 319.0, 541.0, 2722.0, 2045.0, 870.0, 0.755, -0.702, 
487450.9, 2359725.0, forest, 372.0, 3231.0, 287.0, 518.0, 2956.0, 1552.5, 801.0, 0.794, -0.724, 
511750.1, 2318129.0, forest, 330.0, 2769.0, 224.0, 417.0, 2730.0, 2030.0, 747.0, 0.787, -0.738, 
508640.9, 2344371.0, forest, 404.0, 3188.0, 215.0, 573.0, 3039.0, 2016.0, 886.0, 0.775, -0.695, 
511413.3, 2324077.0, forest, 408.0, 3453.0, 214.0, 586.0, 3325.0, 1961.0, 967.0, 0.789, -0.71, 
494757.8, 2369906.0, forest, 247.0, 2857.0, 239.0, 401.0, 2409.0, 1343.5, 493.0, 0.841, -0.754, 
496382.3, 2355719.0, forest, 312.0, 2810.5, 282.5, 447.0, 2587.0, 1441.0, 590.0, 0.8, -0.726, 
491206.3, 2350370.0, forest, 478.0, 2748.0, 351.0, 651.0, 3010.0, 1848.0, 830.0, 0.704, -0.617, 
518137.4, 2339274.0, forest, 387.0, 2876.0, 231.0, 551.0, 2870.0, 1727.0, 736.0, 0.763, -0.678, 
519288.7, 2336698.0, forest, 372.0, 2771.5, 217.5, 511.5, 2764.5, 1752.5, 661.5, 0.763, -0.688, 
495473.5, 2366948.0, forest, 365.0, 2876.5, 295.5, 499.0, 2528.0, 1587.5, 673.5, 0.775, -0.704, 
486349.6, 2351772.0, forest, 266.0, 2853.5, 207.5, 408.0, 2607.5, 1885.0, 568.0, 0.829, -0.75, 
496107.0, 2329360.0, forest, 239.0, 2188.0, 154.0, 334.0, 2144.0, 1553.0, 481.0, 0.803, -0.735, 
545002.8, 2319991.0, forest, 341.0, 2828.0, 220.0, 450.0, 2535.0, 1503.0, 650.0, 0.785, -0.725, 
509011.0, 2393894.0, forest, 490.0, 2812.0, 331.0, 582.0, 2656.0, 1793.0, 832.0, 0.703, -0.657, 
489632.6, 2342857.0, forest, 308.5, 2780.5, 214.0, 463.0, 2666.0, 1623.0, 732.5, 0.8, -0.715, 
509899.3, 2396030.0, forest, 500.0, 2706.0, 353.0, 574.0, 2541.0, 1505.0, 712.0, 0.688, -0.65, 
499323.3, 2342170.0, forest, 424.0, 3442.5, 277.0, 601.5, 3434.0, 2213.0, 875.5, 0.781, -0.703, 
494262.4, 2369060.0, forest, 262.0, 2869.0, 245.0, 419.0, 2726.0, 1525.0, 567.0, 0.833, -0.745, 
504485.7, 2330693.0, forest, 341.0, 3107.0, 178.0, 527.0, 3021.0, 2034.0, 836.0, 0.802, -0.71, 
514739.0, 2395573.0, forest, 642.0, 2479.0, 425.0, 698.0, 2208.0, 1732.0, 857.0, 0.589, -0.561, 
514011.2, 2346774.0, forest, 458.0, 3044.0, 273.0, 622.0, 2996.0, 2058.0, 937.0, 0.738, -0.661, 
535977.9, 2361932.0, forest, 790.0, 2772.0, 432.0, 828.0, 2810.0, 2214.0, 1361.0, 0.556, -0.54, 
503926.4, 2350806.0, forest, 393.0, 3402.0, 226.5, 562.5, 3273.5, 2228.5, 942.5, 0.793, -0.716, 
517445.4, 2333526.0, forest, 392.0, 2774.0, 230.0, 533.0, 3013.0, 1990.5, 733.0, 0.752, -0.678, 
525715.3, 2389254.0, forest, 551.0, 2803.0, 365.0, 668.0, 2435.0, 2002.0, 847.0, 0.671, -0.615, 
529955.8, 2320752.0, forest, 433.0, 3187.0, 283.0, 567.0, 2976.0, 1831.0, 687.0, 0.761, -0.698, 
529894.1, 2349802.0, forest, 770.0, 2619.5, 406.0, 788.5, 2655.0, 1876.0, 1026.5, 0.546, -0.537, 
525237.6, 2318384.0, forest, 330.0, 3144.0, 204.0, 498.0, 2697.0, 1575.0, 761.0, 0.81, -0.727, 
525077.6, 2316768.0, forest, 387.0, 3062.0, 269.0, 552.0, 2733.0, 2005.0, 715.0, 0.776, -0.695, 
613384.4, 2338852.0, forest, 655.0, 2607.0, 411.0, 725.0, 2267.0, 1623.0, 1173.0, 0.598, -0.565, 
498742.0, 2354221.0, forest, 267.0, 2991.5, 226.0, 405.5, 2650.0, 1417.0, 531.0, 0.836, -0.761, 
517357.4, 2338910.0, forest, 352.0, 3048.0, 203.0, 526.0, 2901.0, 1653.0, 642.0, 0.793, -0.706, 
525218.9, 2327517.0, forest, 576.5, 3106.0, 314.5, 672.5, 3103.5, 2032.5, 937.0, 0.687, -0.644, 
536331.6, 2337899.0, forest, 439.5, 2605.5, 307.5, 576.5, 2766.5, 1813.0, 884.5, 0.711, -0.638, 
492113.8, 2349723.0, forest, 369.5, 3224.5, 290.0, 585.5, 3404.0, 2434.0, 1035.0, 0.794, -0.693, 
495890.8, 2337520.0, forest, 326.5, 2875.5, 228.5, 481.0, 2926.5, 2062.0, 799.0, 0.796, -0.713, 
579794.3, 2357197.0, forest, 424.5, 2236.0, 256.0, 512.0, 1912.5, 1252.0, 535.5, 0.681, -0.627, 
493182.5, 2367279.0, forest, 249.5, 2861.0, 234.0, 403.5, 2742.0, 1702.0, 576.0, 0.84, -0.753, 
515772.7, 2384054.0, forest, 376.0, 3025.5, 267.0, 510.5, 2656.0, 1490.0, 644.5, 0.779, -0.711, 
502916.6, 2338820.0, forest, 327.0, 3034.0, 181.0, 497.0, 2919.0, 1766.0, 699.0, 0.805, -0.718, 
522943.0, 2319697.0, forest, 330.0, 3090.0, 225.0, 529.0, 2779.0, 2020.5, 800.0, 0.807, -0.708, 
522466.7, 2386054.0, forest, 575.0, 2863.0, 396.0, 655.0, 2684.0, 1912.0, 878.0, 0.666, -0.628, 
536970.6, 2339113.0, forest, 647.0, 2867.0, 382.0, 740.0, 2700.0, 1675.0, 1115.0, 0.632, -0.59, 
534763.1, 2327133.0, forest, 524.0, 3313.5, 275.0, 642.5, 3288.5, 2283.5, 995.5, 0.727, -0.675, 
488394.0, 2340371.0, forest, 276.0, 2275.5, 177.0, 374.5, 2146.5, 897.5, 448.0, 0.784, -0.717, 
584520.9, 2347183.0, forest, 793.0, 2676.0, 485.0, 892.5, 2691.5, 2255.0, 1451.5, 0.543, -0.5, 
542264.7, 2323387.0, forest, 336.0, 3112.0, 191.0, 538.0, 2823.0, 1802.0, 758.0, 0.805, -0.705, 
488115.6, 2344326.0, forest, 336.5, 2932.5, 235.0, 473.0, 2732.0, 1683.0, 647.5, 0.794, -0.722, 
527227.8, 2372771.0, forest, 531.0, 2865.0, 267.0, 582.0, 2620.0, 1533.0, 858.0, 0.687, -0.662, 
504730.6, 2353710.0, forest, 300.0, 2917.5, 193.0, 449.0, 2554.5, 1522.0, 604.0, 0.814, -0.733, 
489468.8, 2377278.0, forest, 218.0, 2539.5, 204.5, 366.5, 2358.0, 1202.0, 527.5, 0.842, -0.748, 
507202.9, 2356551.0, forest, 500.0, 3050.0, 291.0, 601.0, 2986.0, 2155.5, 860.0, 0.718, -0.671, 
487343.5, 2359076.0, forest, 465.0, 3219.0, 348.0, 630.0, 3110.0, 2145.0, 977.0, 0.748, -0.673, 
528651.8, 2324104.0, forest, 478.5, 3165.5, 291.0, 615.0, 2934.5, 1817.0, 807.0, 0.737, -0.675, 
505878.8, 2324397.0, forest, 435.0, 3102.0, 221.0, 581.0, 2941.0, 2038.5, 976.0, 0.754, -0.684, 
526531.3, 2338620.0, forest, 505.0, 2886.0, 288.0, 632.0, 2531.0, 1734.0, 904.0, 0.702, -0.641, 
511316.7, 2332117.0, forest, 440.0, 3170.5, 254.0, 601.0, 3073.0, 2174.0, 924.0, 0.756, -0.681, 
514600.1, 2382050.0, forest, 398.0, 3130.5, 282.5, 531.0, 2710.0, 1550.0, 640.5, 0.774, -0.71, 
538448.6, 2323880.0, forest, 401.0, 3126.5, 236.0, 548.0, 2975.5, 1865.5, 796.0, 0.773, -0.702, 
505141.0, 2331134.0, forest, 308.0, 3280.0, 162.0, 492.0, 3004.0, 1993.0, 812.0, 0.828, -0.739, 
493642.8, 2341639.0, forest, 541.0, 3017.5, 331.5, 679.0, 3007.0, 2325.5, 1036.5, 0.696, -0.633, 
492383.7, 2338958.0, forest, 272.0, 2389.0, 193.0, 387.0, 2090.0, 1177.0, 497.0, 0.796, -0.721, 
505200.5, 2336629.0, forest, 353.5, 3131.0, 204.5, 538.5, 3208.0, 1827.0, 883.5, 0.797, -0.706, 
507396.6, 2393347.0, forest, 480.0, 2783.0, 298.0, 619.0, 2546.0, 1504.0, 786.0, 0.706, -0.636, 
511567.7, 2381558.0, forest, 396.0, 3022.0, 262.0, 528.0, 2601.0, 1448.0, 635.0, 0.768, -0.703, 
518226.7, 2375748.0, forest, 607.0, 2848.0, 375.0, 679.0, 2609.0, 1822.0, 882.0, 0.649, -0.615, 
496642.9, 2340689.0, forest, 433.0, 2887.5, 308.0, 606.0, 2953.0, 1445.0, 812.5, 0.739, -0.653, 
531084.4, 2359726.0, forest, 622.5, 2744.0, 341.5, 690.5, 2902.5, 1760.0, 1190.0, 0.63, -0.598, 
545403.2, 2329786.0, forest, 469.0, 2521.0, 304.0, 562.0, 2416.0, 1538.5, 689.0, 0.686, -0.635, 
496496.3, 2329001.0, forest, 221.0, 2460.0, 148.0, 350.0, 2496.0, 1037.0, 566.0, 0.835, -0.751, 
499882.5, 2380089.0, forest, 538.0, 2718.5, 346.5, 655.0, 2593.0, 1885.0, 808.0, 0.67, -0.612, 
485019.7, 2352086.0, forest, 253.0, 2977.0, 196.0, 403.0, 2760.0, 1309.0, 686.0, 0.843, -0.762, 
553374.2, 2325217.0, forest, 652.5, 2706.0, 356.0, 694.5, 2510.0, 2242.0, 1249.5, 0.611, -0.592, 
502987.6, 2396035.0, forest, 485.0, 2840.0, 346.0, 613.0, 2704.0, 1525.0, 797.0, 0.708, -0.645, 
516717.2, 2381893.0, forest, 441.0, 2923.0, 318.0, 552.0, 2515.0, 1476.0, 687.0, 0.738, -0.682, 
496846.7, 2364760.0, forest, 348.5, 3195.5, 284.5, 491.0, 2934.0, 1593.0, 699.5, 0.803, -0.734, 
523345.7, 2321236.0, forest, 264.0, 3154.0, 167.0, 445.0, 3111.0, 1953.0, 702.0, 0.846, -0.753, 
505059.5, 2339389.0, forest, 469.0, 3064.0, 244.0, 607.0, 3162.0, 2073.0, 986.0, 0.735, -0.669, 
524521.4, 2348207.0, forest, 389.0, 2873.0, 228.0, 526.0, 2751.0, 1693.5, 733.0, 0.761, -0.69, 
497828.8, 2377219.0, forest, 290.0, 3084.0, 196.5, 462.0, 2832.0, 2299.0, 658.0, 0.828, -0.739, 
513537.8, 2324003.0, forest, 429.0, 3364.5, 223.5, 603.5, 3188.0, 2269.0, 1023.5, 0.774, -0.696, 
507988.5, 2324723.0, forest, 507.5, 3139.5, 283.5, 646.0, 2945.0, 1905.0, 1042.0, 0.722, -0.659, 
530170.7, 2367740.0, forest, 636.0, 2776.5, 352.0, 695.5, 2583.0, 2099.0, 1223.0, 0.627, -0.599, 
547811.3, 2327178.0, forest, 493.5, 2429.5, 299.0, 608.0, 2051.5, 1506.0, 703.0, 0.662, -0.6, 
517709.1, 2334994.0, forest, 285.0, 3107.0, 153.0, 456.0, 3110.0, 1881.0, 794.0, 0.832, -0.744, 
492233.0, 2340692.0, forest, 325.0, 2820.5, 239.5, 470.5, 2942.0, 1860.0, 793.5, 0.793, -0.714, 
548109.1, 2321467.0, forest, 482.0, 2743.5, 253.0, 541.0, 2450.0, 1370.0, 677.5, 0.701, -0.671, 
512291.3, 2351081.0, forest, 376.5, 2800.5, 224.0, 525.0, 2832.0, 1955.0, 654.0, 0.763, -0.684, 
517692.0, 2339279.0, forest, 364.0, 2876.0, 212.0, 536.0, 2734.0, 1517.0, 642.0, 0.775, -0.686, 
509417.4, 2385585.0, forest, 452.0, 2848.0, 307.0, 562.0, 2519.0, 1525.0, 690.0, 0.726, -0.67, 
522862.2, 2381930.0, forest, 488.0, 2874.5, 313.0, 603.5, 2592.5, 1921.0, 858.5, 0.71, -0.653, 
508305.5, 2369200.0, forest, 710.0, 2794.5, 397.0, 751.5, 2383.0, 1692.0, 1007.5, 0.595, -0.576, 
512651.5, 2359195.0, forest, 365.0, 2914.5, 227.5, 504.5, 2679.5, 1553.0, 628.0, 0.777, -0.705, 
520460.6, 2344165.0, forest, 365.5, 2935.0, 214.0, 517.0, 2848.0, 1440.5, 666.0, 0.779, -0.7, 
501644.8, 2388498.0, forest, 365.0, 2942.0, 231.5, 499.5, 2559.0, 1855.5, 601.0, 0.779, -0.71, 
507574.4, 2332164.0, forest, 342.5, 3248.0, 163.0, 527.5, 3066.5, 2222.5, 912.0, 0.809, -0.721, 
535122.9, 2327879.0, forest, 355.0, 3250.0, 206.0, 551.0, 3247.5, 2146.0, 809.0, 0.803, -0.71, 
509913.4, 2321681.0, forest, 351.0, 3577.0, 179.0, 535.0, 3332.0, 2304.0, 961.0, 0.821, -0.74, 
535583.1, 2337423.0, forest, 481.0, 2962.0, 319.0, 634.0, 2675.0, 1984.0, 858.0, 0.721, -0.647, 
504466.5, 2350896.0, forest, 323.5, 3503.5, 174.5, 513.0, 3270.0, 2322.0, 926.0, 0.831, -0.745, 
507839.4, 2397279.0, forest, 606.0, 2588.0, 439.0, 636.5, 2478.0, 1926.0, 793.5, 0.621, -0.605, 
576139.3, 2339229.0, forest, 782.0, 2759.0, 480.0, 815.0, 2748.0, 1959.0, 1226.0, 0.558, -0.544, 
501610.4, 2329000.0, forest, 343.5, 2988.5, 185.5, 491.0, 2785.0, 1493.5, 787.5, 0.794, -0.718, 
556295.1, 2325240.0, forest, 728.0, 2717.5, 384.5, 787.0, 2669.0, 2162.0, 1325.5, 0.577, -0.551, 
586908.0, 2362000.0, forest, 703.0, 2622.5, 421.5, 742.0, 2351.0, 1692.5, 945.5, 0.577, -0.559, 
504139.9, 2397005.0, forest, 525.0, 2851.0, 394.0, 618.0, 2561.0, 1635.0, 757.5, 0.689, -0.644, 
507081.2, 2331582.0, forest, 293.5, 3117.0, 142.0, 460.5, 2872.5, 2174.0, 886.0, 0.828, -0.743, 
483726.3, 2351861.0, forest, 288.5, 3003.5, 222.5, 475.5, 3017.0, 1891.5, 705.0, 0.825, -0.727, 
511640.8, 2319895.0, forest, 404.0, 3315.5, 244.5, 547.0, 2997.5, 1890.0, 898.5, 0.783, -0.717, 
492799.5, 2383649.0, forest, 387.0, 2556.0, 281.0, 516.0, 2541.0, 2093.0, 565.0, 0.737, -0.664, 
519870.2, 2318496.0, forest, 287.0, 3046.0, 195.0, 415.0, 2761.0, 1782.0, 763.0, 0.828, -0.76, 
504653.2, 2385824.0, forest, 353.5, 2984.5, 228.5, 460.5, 2490.0, 1258.0, 491.0, 0.788, -0.733, 
513656.2, 2394795.0, forest, 481.0, 2645.0, 310.0, 547.0, 2357.0, 1433.0, 602.0, 0.692, -0.657, 
520046.0, 2326437.0, forest, 401.0, 3250.0, 239.0, 589.0, 3174.0, 2159.5, 886.0, 0.78, -0.693, 
509975.8, 2347358.0, forest, 303.5, 3246.0, 163.5, 511.0, 3329.0, 2306.0, 986.0, 0.829, -0.728, 
497708.0, 2354496.0, forest, 281.0, 3020.0, 253.0, 441.0, 2696.0, 1398.0, 518.0, 0.83, -0.745, 
525298.2, 2389931.0, forest, 554.5, 2936.5, 363.0, 648.0, 2474.0, 1324.0, 662.5, 0.682, -0.638, 
500691.3, 2357564.0, forest, 304.0, 2655.0, 183.0, 416.0, 2521.0, 1750.5, 590.0, 0.795, -0.729, 
523651.0, 2349543.0, forest, 457.0, 3041.0, 274.0, 613.0, 3071.0, 1708.0, 861.0, 0.739, -0.664, 
509102.6, 2328395.0, forest, 244.0, 2688.0, 109.0, 429.0, 2384.0, 1400.5, 631.0, 0.834, -0.725, 
546265.9, 2321511.0, forest, 477.0, 2803.0, 263.0, 548.5, 2695.5, 1714.5, 959.0, 0.709, -0.673, 
490286.0, 2349975.0, forest, 408.5, 3089.5, 324.0, 623.0, 3061.5, 1830.5, 887.0, 0.766, -0.664, 
527831.5, 2326445.0, forest, 484.0, 3074.0, 283.0, 604.0, 2983.0, 1901.5, 813.0, 0.728, -0.672, 
517312.3, 2350640.0, forest, 540.5, 2886.0, 346.5, 660.5, 2836.0, 1790.0, 988.5, 0.685, -0.628, 
