X,Y,label,B1,B2,B3,B4,B5,B6,B7,DEM,NDVI,NDWI
161,144,2,761.0,2731.0,436.0,812.0,2581.0,1982.0,1153.0,8,0.564,-0.542
215,98,2,582.0,2735.0,327.0,637.0,2330.0,1567.5,625.0,29,0.649,-0.622
186,205,2,723.0,2509.0,408.0,791.0,2293.0,1727.0,1032.0,11,0.553,-0.521
70,74,2,688.0,2800.0,392.0,773.0,2379.0,1958.0,1050.0,12,0.606,-0.567
39,37,2,706.0,2628.0,438.5,774.0,2258.0,1806.0,1014.5,15,0.576,-0.545
182,113,2,814.0,3002.0,468.0,812.0,2624.0,1881.5,1189.0,15,0.573,-0.574
284,207,2,1070.0,2569.5,568.0,925.5,2497.0,2003.0,1177.5,14,0.412,-0.47
65,75,2,751.0,2018.0,428.0,810.0,1850.0,1311.5,781.0,28,0.458,-0.427
78,153,2,505.0,3188.0,279.0,641.0,2968.0,1649.0,929.0,128,0.727,-0.665
81,93,2,736.0,2192.0,420.0,811.0,2025.0,1548.0,892.0,15,0.497,-0.46
225,109,2,788.5,2888.5,455.5,847.5,2696.5,1815.5,1227.0,14,0.571,-0.546
97,105,2,794.0,2329.0,447.0,797.0,1993.0,1426.0,824.0,26,0.492,-0.49
300,224,2,895.5,2809.5,510.5,887.0,2516.0,1975.0,1019.5,9,0.517,-0.52
234,142,2,798.0,2367.0,486.0,834.0,2401.0,1790.0,1094.0,12,0.496,-0.479
136,98,2,877.0,1988.0,528.0,919.0,2193.0,1685.0,1124.0,10,0.388,-0.368
297,238,2,828.0,2810.0,442.0,831.0,2554.0,1741.5,1088.0,10,0.545,-0.544
291,152,2,949.0,3094.0,569.0,955.0,2596.0,2257.0,1415.0,16,0.531,-0.528
230,211,2,796.0,2400.0,467.0,841.0,2247.0,1727.0,1059.0,7,0.502,-0.481
289,126,2,926.0,2853.5,514.0,918.5,2597.5,2532.5,1381.0,6,0.51,-0.513
235,231,2,865.5,2285.0,521.5,887.0,2206.5,1721.0,1135.0,12,0.451,-0.441
104,97,2,851.0,2337.0,479.0,856.0,2206.0,1711.0,949.0,23,0.466,-0.464
90,60,2,471.0,2936.0,292.0,561.0,2585.0,2088.0,821.0,47,0.724,-0.679
227,115,2,839.0,2837.0,498.0,876.0,2833.0,2348.0,1310.0,19,0.544,-0.528
279,196,2,1029.0,2808.5,547.5,962.5,2704.5,2222.5,1209.0,12,0.464,-0.49
295,150,2,840.0,3145.0,459.0,864.0,2558.0,1909.0,997.0,12,0.578,-0.569
229,93,2,855.0,2845.0,527.0,884.0,2740.0,2012.5,1263.0,11,0.538,-0.526
290,128,2,943.0,3049.0,530.0,932.5,2845.0,2099.5,1308.5,9,0.528,-0.532
96,52,2,586.0,2900.0,336.0,651.5,2613.5,2052.5,878.0,11,0.664,-0.633
126,136,2,580.0,3187.5,353.5,724.5,3039.5,2234.0,1090.0,25,0.692,-0.63
230,220,2,897.5,2272.0,542.0,919.5,1744.0,1418.0,767.5,5,0.434,-0.424
282,154,2,868.0,3026.0,486.0,881.0,2625.0,2154.0,1204.0,8,0.554,-0.549
240,218,2,686.5,2530.5,453.0,781.5,2296.0,1601.0,858.0,13,0.573,-0.528
271,172,2,952.0,2570.5,521.5,935.0,2278.0,1870.0,1068.5,7,0.459,-0.467
241,226,2,928.0,2244.0,553.0,874.0,2100.0,1483.0,882.0,8,0.415,-0.439
234,164,2,645.5,2529.0,387.5,694.5,2225.5,1579.0,1104.5,16,0.593,-0.569
242,233,2,889.0,2358.0,535.0,881.0,2287.0,1756.5,928.0,11,0.452,-0.456
94,63,2,535.5,2825.5,283.5,599.0,2492.5,1584.0,950.5,36,0.681,-0.65
111,100,2,930.0,1937.0,496.0,862.0,1882.0,1368.5,733.0,18,0.351,-0.384
121,81,6,737.5,2148.5,419.0,778.0,2054.5,2001.0,1080.0,23,0.489,-0.468
209,264,6,351.0,2962.0,197.5,550.0,2590.0,1822.0,693.0,58,0.788,-0.687
165,187,6,654.5,2088.5,398.0,724.0,2059.0,1464.5,1065.5,7,0.523,-0.485
194,249,6,580.5,2068.0,320.5,709.5,2053.0,1420.5,530.0,74,0.562,-0.489
211,263,6,342.5,2762.5,175.5,499.5,2441.5,1614.0,633.5,31,0.779,-0.694
68,21,6,550.0,2745.0,405.0,665.0,2586.0,1761.0,1114.0,35,0.666,-0.61
205,258,6,542.0,1686.0,303.0,648.0,1556.0,1016.0,533.0,7,0.513,-0.445
94,99,6,677.0,2618.5,400.5,754.5,2339.5,1554.0,1145.0,10,0.589,-0.553
216,106,6,695.0,2267.0,426.0,795.0,2412.0,1413.0,1042.0,14,0.531,-0.481
79,91,6,742.0,2534.0,406.0,740.0,2045.0,1463.0,958.0,22,0.547,-0.548
210,262,6,379.0,2540.0,207.0,490.0,2374.0,1156.0,648.0,45,0.74,-0.677
66,123,6,618.5,3021.0,368.5,716.5,2925.0,2274.0,1191.5,37,0.66,-0.617
129,91,6,789.0,2521.0,484.0,826.0,2361.0,1822.0,1223.0,19,0.523,-0.506
110,139,6,499.0,2650.5,348.0,648.0,2729.0,1530.0,872.0,34,0.683,-0.607
139,137,6,612.0,2981.0,356.0,707.0,2817.0,2228.0,1122.0,49,0.659,-0.617
207,261,6,451.0,2115.0,250.0,599.0,1964.0,1397.5,582.0,28,0.648,-0.559
205,258,6,542.0,1686.0,303.0,648.0,1556.0,1016.0,533.0,7,0.513,-0.445
199,254,6,295.5,2671.5,157.0,474.5,2388.0,1334.5,565.0,150,0.801,-0.698
66,124,6,586.0,3141.0,333.5,698.5,3083.0,2069.5,1046.0,40,0.686,-0.636
86,118,6,620.0,2931.0,360.0,735.0,2630.0,1572.5,1064.0,48,0.651,-0.599
195,247,6,553.0,2154.0,309.0,664.0,2106.0,1175.5,575.0,29,0.591,-0.529
85,177,6,410.0,3023.0,290.0,543.0,2882.0,1953.0,866.0,548,0.761,-0.695
211,263,6,342.5,2762.5,175.5,499.5,2441.5,1614.0,633.5,14,0.779,-0.694
207,154,6,770.0,2166.0,463.0,802.0,2242.0,1758.0,1362.0,15,0.475,-0.46
132,141,6,610.0,2829.0,338.0,677.0,2613.0,2329.5,1113.0,28,0.645,-0.614
55,128,6,540.0,2988.0,300.0,679.0,3055.0,1907.0,1062.0,80,0.694,-0.63
188,234,6,576.0,2298.0,361.0,654.0,1886.0,1478.0,639.0,29,0.599,-0.557
220,101,6,681.0,2585.0,417.0,772.0,2617.0,2342.0,1278.0,16,0.583,-0.54
93,133,6,720.0,3107.0,423.0,773.0,3076.0,2422.0,1104.0,44,0.624,-0.602
55,127,6,560.0,3056.5,299.0,664.0,3091.0,2453.5,1126.5,65,0.69,-0.643
229,140,6,810.0,2615.5,496.5,865.0,2498.0,2049.0,1251.0,21,0.527,-0.503
199,254,6,295.5,2671.5,157.0,474.5,2388.0,1334.5,565.0,170,0.801,-0.698
209,264,6,351.0,2962.0,197.5,550.0,2590.0,1822.0,693.0,68,0.788,-0.687
188,234,6,576.0,2298.0,361.0,654.0,1886.0,1478.0,639.0,26,0.599,-0.557
147,142,6,632.0,2683.0,390.0,759.0,2543.0,1895.5,1113.0,19,0.619,-0.559
204,261,6,324.0,2555.0,140.0,466.0,2581.0,1455.0,572.0,31,0.775,-0.691
82,115,6,654.5,2877.0,407.0,693.0,2961.5,1924.5,993.0,33,0.629,-0.612
85,178,6,435.0,3223.0,319.0,529.0,2969.0,2328.0,883.0,648,0.762,-0.718
51,125,6,547.0,3114.0,303.0,681.0,3084.0,2087.0,1114.0,82,0.701,-0.641
226,132,6,830.0,2358.0,499.0,861.0,2440.0,1995.5,1495.0,33,0.479,-0.465
127,148,6,589.5,3145.5,328.5,680.5,3053.0,2144.0,1096.0,69,0.684,-0.644
17,80,6,385.0,3212.0,288.0,480.0,3005.0,2126.0,768.0,437,0.786,-0.74
188,232,6,360.0,2057.5,252.0,517.0,1572.5,1110.0,450.5,56,0.702,-0.598
204,261,6,324.0,2555.0,140.0,466.0,2581.0,1455.0,572.0,24,0.775,-0.691
196,256,6,570.0,2292.0,336.0,730.0,2129.0,1473.0,630.0,11,0.602,-0.517
77,44,6,427.0,2872.0,278.0,524.0,2478.0,1668.0,620.0,88,0.741,-0.691
208,251,6,777.0,2456.0,469.0,801.0,2305.0,1649.0,1012.0,7,0.519,-0.508
21,103,6,702.0,2986.0,496.0,778.0,2735.0,2066.0,1156.0,125,0.619,-0.587
74,93,6,630.0,2984.0,355.0,716.0,2773.0,2052.0,1039.0,47,0.651,-0.613
204,261,6,324.0,2555.0,140.0,466.0,2581.0,1455.0,572.0,16,0.775,-0.691
206,261,6,391.0,2319.0,234.0,517.0,1945.0,1488.0,494.0,8,0.711,-0.635
198,253,6,294.5,2683.0,151.5,468.5,2480.5,1706.5,606.0,118,0.802,-0.703
45,118,6,537.5,3393.0,305.5,671.0,3146.0,2094.0,1018.5,80,0.726,-0.67
130,128,6,650.0,2746.0,396.0,709.0,2709.0,2085.0,1170.0,29,0.617,-0.59
111,82,6,558.0,2586.0,317.0,653.0,2453.0,1806.5,969.0,38,0.645,-0.597
194,248,6,545.5,2285.5,302.0,649.5,2443.0,1802.0,687.0,15,0.615,-0.557
175,132,6,642.0,3015.0,374.0,742.0,2797.0,2045.0,1025.0,12,0.649,-0.605
214,249,6,810.0,2372.0,469.5,816.0,2043.5,1511.5,856.5,5,0.491,-0.488
103,108,6,786.0,2521.0,447.0,798.0,2206.0,1407.5,1018.0,16,0.525,-0.519
188,234,6,576.0,2298.0,361.0,654.0,1886.0,1478.0,639.0,14,0.599,-0.557
93,75,6,861.0,1882.0,441.5,825.0,1884.5,1372.0,910.5,25,0.372,-0.39
95,67,6,730.0,2975.0,398.5,760.0,3006.0,1648.0,1125.0,32,0.606,-0.593
210,262,6,379.0,2540.0,207.0,490.0,2374.0,1156.0,648.0,21,0.74,-0.677
174,135,6,699.0,2706.0,395.0,724.0,2493.0,1880.0,1159.0,8,0.589,-0.578
159,151,6,743.0,2448.0,409.0,757.0,2325.0,2069.0,1141.0,24,0.534,-0.528
220,101,6,681.0,2585.0,417.0,772.0,2617.0,2342.0,1278.0,16,0.583,-0.54
199,254,6,295.5,2671.5,157.0,474.5,2388.0,1334.5,565.0,150,0.801,-0.698
206,261,6,391.0,2319.0,234.0,517.0,1945.0,1488.0,494.0,8,0.711,-0.635
188,234,6,576.0,2298.0,361.0,654.0,1886.0,1478.0,639.0,15,0.599,-0.557
130,128,6,650.0,2746.0,396.0,709.0,2709.0,2085.0,1170.0,29,0.617,-0.59
147,146,6,668.5,2555.0,385.5,759.0,2383.5,1918.0,1061.5,19,0.585,-0.542
206,150,6,722.0,2529.0,445.5,775.0,2428.5,1485.0,1224.5,14,0.556,-0.531
80,124,6,446.0,2928.0,264.5,574.5,2708.0,1725.0,686.0,114,0.736,-0.672
150,131,6,815.0,2075.5,479.0,826.0,2031.5,1522.0,984.5,11,0.436,-0.431
196,256,6,570.0,2292.0,336.0,730.0,2129.0,1473.0,630.0,11,0.602,-0.517
49,19,9,428.0,2789.0,294.0,615.0,2610.0,1534.5,758.0,42,0.734,-0.639
69,85,9,668.0,2441.5,399.5,753.5,2189.5,1460.5,928.5,35,0.57,-0.528
286,116,9,903.0,2514.5,502.5,905.0,2515.0,1576.5,1057.5,6,0.472,-0.471
144,153,9,537.0,1376.5,332.5,760.0,1478.0,973.0,478.5,20,0.439,-0.289
250,229,9,761.0,1955.0,486.0,867.0,1356.0,842.5,452.0,16,0.44,-0.386
226,177,9,647.5,1265.5,433.0,756.0,1707.0,1292.0,840.5,37,0.323,-0.252
107,63,9,634.0,2736.0,351.0,662.0,2554.0,2172.5,943.0,29,0.624,-0.61
41,37,9,821.0,2173.0,471.5,788.0,1728.0,1334.0,836.5,32,0.452,-0.468
215,174,9,906.0,1947.0,592.0,865.5,1689.5,1538.0,1268.0,10,0.365,-0.385
221,147,9,866.0,1316.0,500.0,912.0,1328.0,993.0,594.0,27,0.206,-0.181
175,128,9,765.5,2851.5,423.0,839.5,2826.0,2272.0,1175.0,11,0.577,-0.545
135,136,9,553.5,2306.5,356.0,647.0,2491.5,1522.0,844.0,30,0.613,-0.562
32,29,9,791.0,2063.0,447.0,799.0,1753.0,1297.0,885.0,15,0.446,-0.442
213,173,9,869.0,2001.0,568.0,866.0,1794.0,1683.5,1143.0,10,0.394,-0.396
213,221,9,973.0,1764.0,618.0,1056.0,1269.0,1061.0,583.0,7,0.289,-0.251
236,194,9,876.0,2574.0,547.0,908.0,2407.0,1653.0,1338.0,8,0.492,-0.478
305,243,9,914.0,2647.5,541.5,929.5,2286.0,1811.0,1163.0,9,0.487,-0.48
185,135,9,995.0,1246.0,541.0,969.0,1615.0,1466.0,924.0,25,0.112,-0.125
199,142,9,1021.0,1332.5,560.0,992.0,1038.0,897.5,643.5,25,0.132,-0.146
259,174,9,855.0,2619.0,487.0,922.0,2487.0,2490.0,1754.0,13,0.508,-0.479
70,55,9,587.0,2357.0,368.0,685.0,2245.0,1676.0,902.0,18,0.601,-0.55
82,115,9,654.5,2877.0,407.0,693.0,2961.5,1924.5,993.0,33,0.629,-0.612
214,152,9,640.0,1073.0,468.0,752.0,788.0,638.0,519.0,29,0.253,-0.176
82,91,9,911.0,1986.0,463.0,842.0,1522.0,1163.0,801.0,23,0.371,-0.405
173,126,9,960.0,954.0,602.0,1013.0,717.0,415.0,283.0,7,-0.003,0.03
114,179,9,567.0,1905.0,416.0,700.0,2066.0,1369.0,641.0,24,0.541,-0.463
126,87,9,878.0,2309.5,503.0,899.0,2267.5,1881.5,1319.0,16,0.449,-0.44
281,251,9,862.0,1443.0,535.0,997.0,1212.0,905.0,407.0,28,0.252,-0.183
179,130,9,880.0,1207.0,513.0,936.0,1107.0,727.0,470.5,25,0.157,-0.126
137,97,9,998.0,2022.0,580.0,1036.0,1959.0,1584.5,1210.0,27,0.339,-0.322
168,152,9,823.0,2693.0,457.0,835.0,2621.0,1938.0,1439.0,15,0.532,-0.527
103,46,9,730.0,2360.0,443.0,816.0,2127.0,1390.5,779.0,21,0.528,-0.486
117,106,9,1103.5,1636.0,593.0,1000.0,1886.0,1560.5,1046.0,36,0.194,-0.241
238,124,9,763.0,2934.0,417.0,859.0,2658.0,1891.5,1084.0,24,0.587,-0.547
186,229,9,398.0,1511.5,280.5,532.5,1513.5,1072.0,581.0,44,0.583,-0.479
318,147,9,917.0,2463.0,522.0,942.0,1954.0,1418.0,974.0,14,0.457,-0.447
231,221,9,894.0,1956.0,554.5,925.0,1428.0,1054.0,569.0,15,0.373,-0.358
229,97,9,833.0,2617.0,496.0,880.0,2281.0,1867.0,1118.0,8,0.517,-0.497
190,134,9,934.5,1297.5,515.0,951.0,1434.5,1073.0,747.5,7,0.163,-0.154
80,89,9,1036.5,2139.5,539.5,925.0,2123.0,1529.0,1062.5,-2,0.347,-0.396
112,57,9,776.5,2177.0,450.0,877.0,1952.0,1084.0,643.0,11,0.474,-0.426
218,224,9,951.0,1829.0,594.0,1070.0,1387.0,1086.0,515.0,8,0.316,-0.262
230,229,9,868.5,2531.0,540.0,897.5,2298.0,1494.0,960.0,11,0.489,-0.476
165,186,9,640.0,1801.5,381.5,743.5,1786.0,1360.5,810.5,12,0.476,-0.416
179,187,9,762.0,2424.0,437.0,830.0,1949.0,1484.5,968.0,9,0.522,-0.49
236,205,9,777.5,2004.0,485.5,854.0,2068.5,1440.0,825.5,22,0.441,-0.402
76,78,9,1029.5,2407.0,533.0,944.0,2488.5,1871.0,1169.5,22,0.401,-0.437
226,161,9,856.0,1376.0,534.0,833.0,1346.0,1297.0,985.0,15,0.233,-0.246
236,205,9,777.5,2004.0,485.5,854.0,2068.5,1440.0,825.5,11,0.441,-0.402
260,149,9,921.0,1843.0,520.0,955.0,1522.0,1107.0,630.0,13,0.334,-0.317
159,131,9,905.5,1082.0,515.5,924.5,841.0,564.0,433.0,30,0.089,-0.078
276,136,9,1102.0,2199.0,638.0,1032.0,2162.0,1535.0,903.0,18,0.332,-0.361
101,172,9,613.5,2882.0,395.0,690.5,2645.0,1931.0,1057.5,29,0.649,-0.613
102,112,9,720.0,2148.0,403.0,775.0,1904.0,1271.0,723.0,12,0.498,-0.47
317,160,9,928.0,2247.0,520.0,961.0,1921.0,1523.0,944.0,9,0.415,-0.401
218,221,9,966.0,1898.0,612.0,1012.0,1580.0,1276.0,722.0,6,0.325,-0.304
55,56,9,824.0,2305.0,446.0,850.0,2108.0,1604.0,915.0,22,0.473,-0.461
42,33,9,391.0,2510.0,301.0,546.0,2129.0,1183.0,535.0,40,0.73,-0.643
160,131,9,946.5,872.5,511.0,924.0,983.0,656.0,455.0,30,-0.041,0.029
99,129,9,666.0,2287.0,413.0,740.0,2280.0,1548.5,1013.0,7,0.549,-0.511
170,127,9,1024.5,883.5,559.0,981.0,776.0,533.0,387.0,33,-0.074,0.052
205,144,9,960.5,1692.0,573.5,977.5,1489.0,1224.5,957.5,23,0.276,-0.268
222,224,9,903.0,2033.0,550.0,950.0,1848.0,1589.5,871.0,9,0.385,-0.363
122,128,9,598.5,2022.5,366.0,661.0,1449.0,921.0,533.5,39,0.543,-0.507
90,20,9,744.0,2519.0,447.0,818.0,2245.0,1463.5,916.0,33,0.544,-0.51
105,151,9,706.0,2903.0,428.5,797.0,2834.5,2161.0,1213.5,28,0.609,-0.569
193,249,9,643.0,1975.0,349.0,767.0,1640.0,1313.0,502.0,15,0.509,-0.441
235,107,9,990.5,2025.5,562.5,977.5,1888.5,1497.0,840.0,9,0.343,-0.349
256,205,9,606.0,2826.0,361.0,726.0,2568.0,1652.0,1088.0,6,0.647,-0.591
244,167,9,1204.5,2245.0,718.0,1115.0,2321.5,1708.0,1572.0,16,0.302,-0.336
105,97,9,838.5,2488.5,449.5,829.5,2400.5,1809.5,1069.0,13,0.496,-0.5
185,228,9,351.0,1736.5,244.0,463.5,1488.0,1025.0,375.5,21,0.664,-0.579
80,90,9,921.0,2225.0,482.0,857.0,1771.0,1329.0,972.0,12,0.414,-0.444
104,147,9,780.0,2366.0,458.0,812.0,1719.0,1368.0,866.0,42,0.504,-0.489
232,104,9,878.0,2105.0,515.0,937.0,1935.0,1237.5,763.0,8,0.411,-0.384
233,104,9,946.0,2188.0,552.0,970.0,2092.0,1509.0,893.0,9,0.396,-0.386
214,220,9,1123.0,1842.0,679.0,1115.0,1534.0,1070.0,756.0,9,0.242,-0.246
243,181,9,713.0,2389.0,435.0,787.0,2330.0,1805.5,1052.0,8,0.54,-0.504
77,19,9,689.0,2427.0,453.0,780.0,2246.0,1535.0,935.0,23,0.558,-0.514
220,237,9,892.0,1955.0,523.0,995.0,1255.0,870.0,525.0,6,0.373,-0.325
78,73,9,606.0,2310.0,375.0,730.0,2709.0,1871.0,1021.0,19,0.584,-0.52
212,218,9,1091.0,2325.0,630.0,1093.0,1727.0,1214.0,700.0,8,0.361,-0.36
241,112,9,956.0,2588.5,529.5,951.0,2344.0,1830.0,1348.0,10,0.461,-0.463
51,51,9,848.5,2231.5,469.5,851.0,1973.0,1362.5,831.5,60,0.449,-0.448
101,68,9,545.0,2958.0,281.0,619.0,2621.0,2248.0,979.0,47,0.689,-0.654
85,91,9,1170.0,2311.5,576.0,1006.5,2084.5,1569.0,1012.0,26,0.328,-0.393
128,93,9,997.0,2181.0,574.0,941.0,2240.0,1973.0,1380.0,23,0.373,-0.397
105,160,9,813.0,1733.5,530.5,911.5,1527.5,1488.0,885.0,99,0.361,-0.311
85,94,9,699.5,2190.0,411.5,757.0,2066.0,1516.0,747.0,23,0.516,-0.486
218,226,9,834.0,1791.0,510.0,965.0,1245.0,1037.5,534.0,7,0.365,-0.3
284,159,9,928.5,2923.0,533.5,917.5,2532.5,1825.5,886.0,7,0.518,-0.522
108,66,9,653.5,2420.0,362.0,700.5,2147.5,1355.5,789.5,19,0.575,-0.551
319,148,9,918.5,2150.5,527.0,937.0,1802.5,1537.0,925.5,12,0.401,-0.393
277,189,9,994.0,2564.0,542.0,937.0,2570.0,2036.0,1242.0,6,0.441,-0.465
290,149,9,819.0,2541.0,506.0,821.0,2516.0,1920.0,1322.0,8,0.512,-0.512
120,133,9,422.0,1725.0,308.0,579.0,1610.0,1117.0,462.0,19,0.607,-0.497
227,179,9,719.0,2113.0,432.0,744.0,2003.0,1558.0,908.0,28,0.492,-0.479
128,135,9,522.0,2276.5,363.0,645.0,2281.5,1534.0,826.5,27,0.627,-0.558
209,207,9,940.0,2461.0,573.0,962.0,2393.0,1914.5,1196.0,7,0.447,-0.438
252,233,9,749.0,3028.0,482.0,869.0,2529.0,1811.5,1027.0,10,0.603,-0.554
256,112,9,956.0,2748.0,524.0,995.0,2272.0,1580.0,784.0,9,0.484,-0.468
222,191,9,957.0,2115.0,548.0,970.0,1916.0,1500.5,877.0,8,0.377,-0.371
117,104,9,979.5,1932.5,561.5,970.5,2365.0,1771.0,1053.0,1,0.327,-0.331
186,225,9,549.0,1791.0,310.0,662.0,1507.0,1042.0,450.0,20,0.531,-0.46
101,137,9,696.0,2254.0,416.0,765.0,2264.0,1729.0,929.0,12,0.528,-0.493
72,67,9,822.0,2337.0,464.0,830.0,2278.0,1600.0,903.0,10,0.48,-0.476
104,162,9,942.5,2296.0,520.5,904.5,2039.0,1894.0,1280.5,14,0.418,-0.435
208,242,9,722.0,2598.5,435.0,798.5,2275.5,1698.5,989.5,6,0.565,-0.53
228,240,9,972.0,2172.5,578.5,987.0,1560.0,1199.0,674.5,7,0.382,-0.375
179,190,9,903.0,1898.5,477.5,911.5,1450.0,1051.0,575.5,6,0.355,-0.351
140,166,9,536.0,2728.0,290.0,609.0,2602.0,1637.0,933.0,79,0.672,-0.635
180,175,9,1046.0,2234.0,609.0,1114.0,1883.0,1261.5,666.0,9,0.362,-0.335
224,115,9,841.0,2852.0,507.0,879.0,2702.0,2495.0,1345.0,14,0.545,-0.529
44,86,9,465.0,2785.5,268.0,558.5,2537.5,1514.0,847.5,114,0.714,-0.666
141,157,9,515.5,1996.0,298.0,676.0,2222.5,1563.0,708.5,17,0.589,-0.494
196,240,9,996.0,2115.0,567.0,972.0,1880.0,1461.0,815.0,7,0.36,-0.37
236,202,9,746.0,2099.0,451.0,828.0,1494.0,941.0,499.0,39,0.476,-0.434
85,100,9,519.0,2665.0,278.0,604.0,2496.0,1393.0,680.0,30,0.674,-0.63
298,142,9,957.5,1981.5,542.5,994.0,2161.5,1789.5,1085.5,24,0.348,-0.332
67,58,9,579.0,2707.0,326.0,658.5,2449.5,1357.5,678.0,21,0.648,-0.609
190,117,9,880.5,2353.5,503.5,877.5,2070.0,1498.5,833.0,21,0.455,-0.457
240,200,9,740.0,2225.0,449.0,811.0,2342.0,1529.0,796.0,44,0.501,-0.466
256,233,9,936.0,1588.0,576.0,987.0,1171.0,1061.0,811.0,15,0.258,-0.233
291,231,9,900.0,2974.0,494.0,899.0,2796.0,2416.0,1236.0,11,0.535,-0.536
254,151,9,830.0,2503.5,508.5,916.0,1965.5,1229.0,780.5,93,0.502,-0.464
310,239,9,768.0,2485.0,484.0,886.0,1992.0,1478.0,991.0,16,0.528,-0.474
58,51,9,741.0,1738.0,431.0,762.0,1623.0,1015.0,625.0,39,0.402,-0.39
214,237,9,908.0,1987.5,541.0,980.0,1423.5,1059.0,658.5,7,0.373,-0.34
177,134,9,655.5,2950.5,390.0,713.0,2622.0,2114.0,1073.5,21,0.636,-0.611
98,41,9,690.5,2188.5,455.5,784.5,1923.0,1304.5,706.0,19,0.52,-0.472
112,173,9,565.0,1713.0,434.0,738.0,1891.0,1293.5,707.0,17,0.504,-0.398
53,71,9,460.5,2663.5,278.5,617.5,2545.5,1517.0,752.0,41,0.705,-0.624
96,83,9,821.0,2211.0,397.5,798.5,1763.5,1396.0,818.5,18,0.458,-0.469
19,33,9,396.0,1943.0,316.0,533.0,1824.0,992.5,416.0,45,0.661,-0.569
109,98,9,813.0,1968.0,455.0,841.0,1774.0,1578.0,753.0,10,0.415,-0.401
51,60,9,750.0,2593.0,432.5,807.5,2529.0,1665.0,1012.0,9,0.551,-0.525
113,72,9,621.0,2700.0,334.0,710.0,2666.0,1567.0,876.0,28,0.626,-0.584
100,104,9,935.0,2036.0,469.0,858.0,1749.0,1316.5,811.0,14,0.371,-0.407
274,250,9,743.0,2614.0,459.0,793.0,2508.0,2125.0,1018.0,14,0.557,-0.534
180,213,9,710.0,2087.5,417.5,781.5,1889.0,1512.5,763.5,12,0.492,-0.455
298,133,9,909.0,2863.0,483.0,918.0,2592.0,1888.0,1121.0,10,0.518,-0.514
269,164,9,962.0,2673.5,580.5,926.0,2716.5,2039.0,1419.0,13,0.471,-0.485
100,93,9,898.5,2192.0,455.5,872.5,2279.0,1949.0,1062.0,23,0.419,-0.431
216,155,9,727.0,1232.0,487.0,726.0,1228.0,762.0,1192.0,17,0.258,-0.258
129,97,9,966.0,2002.0,604.0,939.0,1972.0,1663.0,1352.0,11,0.349,-0.361
136,153,9,547.0,2677.0,340.0,635.0,2499.0,1747.0,959.0,41,0.661,-0.617
130,91,9,776.0,2383.0,471.0,844.0,2158.0,1702.0,1168.0,22,0.509,-0.477
95,34,9,689.5,2299.0,453.5,792.5,2220.0,1391.0,724.0,17,0.539,-0.487
110,72,9,637.5,2503.5,360.5,668.0,2258.0,1767.5,947.5,17,0.594,-0.579
